parent,parent_sep,variant,v_auc,v_sep,v_consistency,tail_ir,flip_rate,lift,redundancy,range_corr,days
rapid_price_change_zscore,0.041747530178063985,over_atr,0.5364990731744935,0.036499073174493524,0.6615384615384615,0.4786842273260649,0.453125,-0.005248457003570461,0.3176054403125705,0.15748578938142402,65
rapid_price_change_zscore,0.041747530178063985,x_range,0.5365720166724314,0.03657201667243137,0.7076923076923077,0.44390257037462993,0.421875,-0.005175513505632612,0.42085450152315895,0.10476083806319209,65
rapid_price_change_zscore,0.041747530178063985,expand3,0.5420698786194373,0.04206987861943734,0.6666666666666666,0.5026708812030892,0.532258064516129,0.0003223484413733546,0.08945263834556315,0.028328501320670652,63
rapid_price_change_zscore,0.041747530178063985,expand5,0.5402444467318096,0.0402444467318096,0.6666666666666666,0.4747011272325394,0.43548387096774194,-0.001503083446254383,0.02361889251564119,0.0025214325149691278,63
rapid_price_change_zscore,0.041747530178063985,expand10,0.53805089468642,0.03805089468641998,0.6507936507936508,0.42073445166372675,0.46774193548387094,-0.003696635491644007,0.047822772043302014,0.024961093601078746,63
rapid_price_change_zscore,0.041747530178063985,expand20,0.5366990473938567,0.036699047393856654,0.6031746031746031,0.40583228474419397,0.5,-0.005048482784207331,0.058013742466252294,0.004938844565548282,63
rapid_price_change_zscore,0.041747530178063985,delta5,0.5356455555434622,0.03564555554346216,0.65,0.4234132841390435,0.5254237288135594,-0.0061019746346018255,0.3233360203898111,0.11105229705416919,60
rapid_price_change_zscore,0.041747530178063985,accel,0.5397459640058366,0.03974596400583663,0.6666666666666666,0.4036380905097794,0.45161290322580644,-0.0020015661722273537,0.32699131132527975,0.03090607967191627,63
rapid_price_change_zscore,0.041747530178063985,csz,0.541747530178064,0.041747530178063985,0.6923076923076923,0.5097684553359213,0.453125,0.0,0.38731516899917323,0.15300566993530812,65
rapid_price_change_zscore,0.041747530178063985,absdev,0.4940710730422371,0.0059289269577629256,0.5076923076923077,-0.06396911400299345,0.546875,-0.03581860322030106,0.2423263976274798,0.3483426602784026,65
rapid_price_change_zscore,0.041747530178063985,sqdev,0.4940710730422371,0.0059289269577629256,0.5076923076923077,-0.06396911400299345,0.546875,-0.03581860322030106,0.2560010254538445,0.35619519667694843,65
Realized_Vol_10d,0.04172626192978934,over_close,0.5353369283271852,0.03533692832718516,0.6461538461538462,0.43405085187449627,0.421875,-0.006389333602604186,0.3008473990480833,0.07043835335226427,65
Realized_Vol_10d,0.04172626192978934,over_atr,0.5305373065601586,0.030537306560158628,0.6461538461538462,0.3858301763990203,0.421875,-0.011188955369630715,0.18657302326633965,0.045196510091735954,65
Realized_Vol_10d,0.04172626192978934,x_range,0.5591407721505269,0.05914077215052693,0.7538461538461538,0.6603239900742596,0.34375,0.01741451022073759,0.5601320017971592,0.8424983112412752,65
Realized_Vol_10d,0.04172626192978934,expand3,0.5293776673953584,0.02937766739535841,0.6031746031746031,0.349594041215677,0.5645161290322581,-0.012348594534430934,0.2555991209474627,0.4831485979406862,63
Realized_Vol_10d,0.04172626192978934,expand5,0.5281758095390944,0.028175809539094376,0.5714285714285714,0.3438161749881272,0.46774193548387094,-0.013550452390694967,0.25163826897908026,0.4672535917937775,63
Realized_Vol_10d,0.04172626192978934,expand10,0.5318475473667528,0.03184754736675277,0.6190476190476191,0.4120552313752274,0.4838709677419355,-0.009878714563036572,0.24844461828730816,0.43580724806955,63
Realized_Vol_10d,0.04172626192978934,expand20,0.535055968519017,0.035055968519017044,0.6349206349206349,0.43651400758750936,0.5,-0.006670293410772299,0.2713702454152254,0.4113340662465443,63
Realized_Vol_10d,0.04172626192978934,delta5,0.5210623761862656,0.021062376186265608,0.5333333333333333,0.22916447436219173,0.5423728813559322,-0.020663885743523736,0.2168465323572761,0.3615014595019765,60
Realized_Vol_10d,0.04172626192978934,accel,0.5166034047696483,0.016603404769648278,0.5238095238095238,0.1819741979152257,0.4838709677419355,-0.025122857160141066,0.2198143703298152,0.34940724854307514,63
Realized_Vol_10d,0.04172626192978934,csz,0.5417262619297893,0.04172626192978934,0.7076923076923077,0.5090249182003169,0.40625,0.0,0.447199744084754,0.3110480442653882,65
Realized_Vol_10d,0.04172626192978934,absdev,0.5422374204313033,0.042237420431303296,0.7230769230769231,0.5305647975072189,0.453125,0.000511158501513953,0.3991110938530342,0.31704666723093455,65
Realized_Vol_10d,0.04172626192978934,sqdev,0.5422374204313033,0.042237420431303296,0.7230769230769231,0.5305647975072189,0.453125,0.000511158501513953,0.2689651642087178,0.27447399879463524,65
mp_d4_b185_sym_trace,0.03986300471960147,over_close,0.535173962055056,0.03517396205505596,0.6307692307692307,0.4067488478560366,0.390625,-0.004689042664545506,0.22412777739176315,0.07853697466051714,65
mp_d4_b185_sym_trace,0.03986300471960147,over_atr,0.5292074129144322,0.029207412914432185,0.6615384615384615,0.3415544985675344,0.390625,-0.010655591805169284,0.17519402717910637,0.04523535983296393,65
mp_d4_b185_sym_trace,0.03986300471960147,x_range,0.5525225834886865,0.05252258348868655,0.7076923076923077,0.5641104310902881,0.46875,0.012659578769085078,0.752664958933191,0.8844862579737848,65
mp_d4_b185_sym_trace,0.03986300471960147,expand3,0.5413461860570382,0.041346186057038214,0.6507936507936508,0.3781361095876108,0.3870967741935484,0.0014831813374367453,0.5879035274873312,0.28710529147569125,63
mp_d4_b185_sym_trace,0.03986300471960147,expand5,0.5432580289435494,0.043258028943549354,0.6666666666666666,0.40338146898804816,0.3548387096774194,0.0033950242239478845,0.6027230315063425,0.31087943527529893,63
mp_d4_b185_sym_trace,0.03986300471960147,expand10,0.5409149453162811,0.04091494531628115,0.6666666666666666,0.3725268895267198,0.3870967741935484,0.001051940596679679,0.6061467542237972,0.32223934804731486,63
mp_d4_b185_sym_trace,0.03986300471960147,expand20,0.5389199159041437,0.038919915904143676,0.6507936507936508,0.3588630806137885,0.4838709677419355,-0.0009430888154577932,0.6046351040684711,0.3239290434761859,63
mp_d4_b185_sym_trace,0.03986300471960147,delta5,0.5362701228041679,0.03627012280416786,0.6666666666666666,0.34105697379143335,0.3559322033898305,-0.00359288191543361,0.47749568344762583,0.2561277688903153,60
mp_d4_b185_sym_trace,0.03986300471960147,accel,0.5002284072321962,0.00022840723219619274,0.49206349206349204,0.0023008151563466387,0.5483870967741935,-0.039634597487405276,0.27503811853555876,0.09567097748293912,63
mp_d4_b185_sym_trace,0.03986300471960147,csz,0.5398630047196015,0.03986300471960147,0.6615384615384615,0.3721191311922392,0.484375,0.0,0.6013635990659397,0.3080777006902614,65
mp_d4_b185_sym_trace,0.03986300471960147,absdev,0.5184729721977087,0.018472972197708715,0.5846153846153846,0.2111564165182305,0.5,-0.021390032521892755,0.35124888815305116,0.28268217958226766,65
mp_d4_b185_sym_trace,0.03986300471960147,sqdev,0.5184729721977087,0.018472972197708715,0.5846153846153846,0.2111564165182305,0.5,-0.021390032521892755,0.2903158175677268,0.2399648227569035,65
low_close_ratio,0.039408809193602456,over_close,0.5456604314432241,0.04566043144322407,0.7230769230769231,0.47803514857090373,0.328125,0.006251622249621613,0.6044537290754034,0.34458730560029016,65
low_close_ratio,0.039408809193602456,over_atr,0.5433025378453576,0.04330253784535765,0.7076923076923077,0.4566634819289275,0.359375,0.0038937286517551906,0.6060978851795179,0.3359747334955583,65
low_close_ratio,0.039408809193602456,x_range,0.5403194234248897,0.0403194234248897,0.6461538461538462,0.38560820083875874,0.484375,0.0009106142312872434,0.8752698462268008,0.7261682579329017,65
low_close_ratio,0.039408809193602456,expand3,0.5335805532219605,0.03358055322196052,0.6507936507936508,0.3170770405100634,0.4838709677419355,-0.005828255971641938,0.7386256140099635,0.44399692071125,63
low_close_ratio,0.039408809193602456,expand5,0.5359664577731792,0.035966457773179195,0.6666666666666666,0.34657503350658325,0.45161290322580644,-0.003442351420423262,0.8182899415445264,0.5111796990372306,63
low_close_ratio,0.039408809193602456,expand10,0.5379596282348182,0.03795962823481824,0.6825396825396826,0.3561439861795005,0.45161290322580644,-0.001449180958784213,0.878196345871143,0.5553269054951709,63
low_close_ratio,0.039408809193602456,expand20,0.5373193358524673,0.03731933585246727,0.6825396825396826,0.3496310928472657,0.45161290322580644,-0.002089473341135184,0.8976820677871348,0.5668545114778621,63
low_close_ratio,0.039408809193602456,delta5,0.5384445841126576,0.03844458411265761,0.7,0.35962975565042893,0.4745762711864407,-0.0009642250809448472,0.7841913785851717,0.4811307159705471,60
low_close_ratio,0.039408809193602456,accel,0.5182238611078674,0.018223861107867445,0.5714285714285714,0.2049550060314144,0.41935483870967744,-0.02118494808573501,0.4000072005215175,0.2146523397987088,63
low_close_ratio,0.039408809193602456,csz,0.5394088091936025,0.039408809193602456,0.6615384615384615,0.3730887956919218,0.453125,0.0,0.9453123565834245,0.5672924362321784,65
low_close_ratio,0.039408809193602456,absdev,0.5372988459569947,0.03729884595699473,0.7076923076923077,0.38237112148683955,0.453125,-0.002109963236607726,0.7984067991302133,0.5535686787144691,65
low_close_ratio,0.039408809193602456,sqdev,0.5372988459569947,0.03729884595699473,0.7076923076923077,0.38237112148683955,0.453125,-0.002109963236607726,0.6527952061881541,0.49613679010182676,65
mp_d5_b108_sym_trace,0.03884088066741642,over_close,0.5374607092519376,0.03746070925193756,0.6615384615384615,0.43980617357147855,0.390625,-0.0013801714154788591,0.2616047643311663,0.16024175193622622,65
mp_d5_b108_sym_trace,0.03884088066741642,over_atr,0.5322735252009155,0.03227352520091553,0.6461538461538462,0.3835895812936739,0.390625,-0.00656735546650089,0.24151844986807366,0.13261719305288702,65
mp_d5_b108_sym_trace,0.03884088066741642,x_range,0.5513586549588599,0.05135865495885994,0.7538461538461538,0.5575187918091042,0.375,0.012517774291443517,0.7089543937789181,0.8797565798691647,65
mp_d5_b108_sym_trace,0.03884088066741642,expand3,0.539199469892702,0.039199469892701955,0.6666666666666666,0.3785340895001392,0.46774193548387094,0.0003585892252855327,0.6218600231253665,0.5328769694226547,63
mp_d5_b108_sym_trace,0.03884088066741642,expand5,0.5401535872580974,0.04015358725809737,0.6984126984126984,0.390600345417616,0.45161290322580644,0.0013127065906809454,0.6346632131903747,0.5528865204618344,63
mp_d5_b108_sym_trace,0.03884088066741642,expand10,0.5371424567379971,0.0371424567379971,0.6349206349206349,0.35012218352178365,0.4838709677419355,-0.0016984239294193237,0.6341308776244293,0.5572714377861729,63
mp_d5_b108_sym_trace,0.03884088066741642,expand20,0.5354638003586796,0.035463800358679576,0.6349206349206349,0.33017110231847824,0.4838709677419355,-0.003377080308736846,0.6322934530925541,0.5572880667181519,63
mp_d5_b108_sym_trace,0.03884088066741642,delta5,0.5306067471576322,0.03060674715763223,0.6833333333333333,0.2871858796086193,0.4745762711864407,-0.008234133509784192,0.5519058558635095,0.47604147520713147,60
mp_d5_b108_sym_trace,0.03884088066741642,accel,0.503822090947349,0.0038220909473489773,0.5079365079365079,0.03842796977545034,0.5483870967741935,-0.035018789720067445,0.3130286878231716,0.22612059602043974,63
mp_d5_b108_sym_trace,0.03884088066741642,csz,0.5388408806674164,0.03884088066741642,0.6615384615384615,0.36448562057542727,0.484375,0.0,0.6569101673590675,0.5095495394841357,65
mp_d5_b108_sym_trace,0.03884088066741642,absdev,0.5342777693793183,0.03427776937931826,0.6153846153846154,0.3151455146933085,0.46875,-0.004563111288098165,0.57355669504055,0.4944269181624193,65
mp_d5_b108_sym_trace,0.03884088066741642,sqdev,0.5342777693793183,0.03427776937931826,0.6153846153846154,0.3151455146933085,0.46875,-0.004563111288098165,0.4724599684090418,0.42567005346175346,65
Log_Return,0.038178328979977416,over_close,0.541017580069554,0.04101758006955403,0.6461538461538462,0.3876322338113817,0.5,0.002839251089576611,0.5259042134416668,0.18083365810673532,65
Log_Return,0.038178328979977416,over_atr,0.542532846726158,0.04253284672615798,0.6461538461538462,0.40308213065308307,0.5,0.004354517746180564,0.5300311578059305,0.17876012350310633,65
Log_Return,0.038178328979977416,x_range,0.5374184052176258,0.03741840521762585,0.6461538461538462,0.35439040166835684,0.421875,-0.0007599237623515664,0.5960349594648824,0.15563790472494723,65
Log_Return,0.038178328979977416,expand3,0.53861113683681,0.038611136836809945,0.6507936507936508,0.3662212876657647,0.5,0.00043280785683252887,0.03274927924467557,0.024346422656240502,63
Log_Return,0.038178328979977416,expand5,0.5449006898470838,0.04490068984708384,0.6825396825396826,0.42212962596073056,0.46774193548387094,0.006722360867106425,0.04152557601358618,0.026204374674783454,63
Log_Return,0.038178328979977416,expand10,0.5406524961826833,0.040652496182683295,0.7301587301587301,0.38550743088066414,0.3709677419354839,0.002474167202705879,0.013413518716091333,0.0029860250605183063,63
Log_Return,0.038178328979977416,expand20,0.5377758546743904,0.037775854674390374,0.7142857142857143,0.3668241705061232,0.4032258064516129,-0.00040247430558704167,0.028156026825372864,0.0041544259473112665,63
Log_Return,0.038178328979977416,delta5,0.5458575746195931,0.045857574619593056,0.6333333333333333,0.4071988463039152,0.4576271186440678,0.0076792456396156394,0.5480551820849595,0.12148135082439114,60
Log_Return,0.038178328979977416,accel,0.5245587461768509,0.024558746176850943,0.6349206349206349,0.2628994190289448,0.3870967741935484,-0.013619582803126473,0.2933318277117376,0.02466616902733209,63
Log_Return,0.038178328979977416,csz,0.5381783289799774,0.038178328979977416,0.6615384615384615,0.3532964424361557,0.390625,0.0,0.6492928414936913,0.15340781208714,65
Log_Return,0.038178328979977416,absdev,0.5240418832247018,0.0240418832247018,0.6153846153846154,0.2349541488542436,0.53125,-0.014136445755275617,0.4085133579028309,0.625599169565959,65
Log_Return,0.038178328979977416,sqdev,0.5240418832247018,0.0240418832247018,0.6153846153846154,0.2349541488542436,0.53125,-0.014136445755275617,0.3690826687275214,0.5015133185201627,65
mp_d4_b477_skew_trace,0.037688196882184444,over_close,0.5215554302668949,0.02155543026689488,0.6,0.25352849440027503,0.390625,-0.016132766615289562,0.17507504617317204,0.0721242759685392,65
mp_d4_b477_skew_trace,0.037688196882184444,over_atr,0.5153618265815465,0.0153618265815465,0.5384615384615384,0.1817962712981014,0.515625,-0.022326370300637943,0.09739975074473695,0.1128475055001654,65
mp_d4_b477_skew_trace,0.037688196882184444,x_range,0.5455078300534947,0.04550783005349468,0.7230769230769231,0.5219357823014128,0.359375,0.007819633171310236,0.40349837696891133,0.9469589668734695,65
mp_d4_b477_skew_trace,0.037688196882184444,expand3,0.4650968517250848,0.0349031482749152,0.6349206349206349,-0.3352871722186269,0.41935483870967744,-0.002785048607269247,0.6204982583705531,0.3943349426117074,63
mp_d4_b477_skew_trace,0.037688196882184444,expand5,0.46708732183010176,0.032912678169898235,0.6666666666666666,-0.3154133477271835,0.4838709677419355,-0.004775518712286209,0.6373233202728298,0.40904801474758384,63
mp_d4_b477_skew_trace,0.037688196882184444,expand10,0.4728836988058832,0.027116301194116788,0.6031746031746031,-0.2655697841124286,0.5,-0.010571895688067656,0.6372376743146662,0.4169197924751332,63
mp_d4_b477_skew_trace,0.037688196882184444,expand20,0.4745046077545584,0.025495392245441617,0.6031746031746031,-0.2402669969755378,0.5161290322580645,-0.012192804636742827,0.6313195181724529,0.4183180733428439,63
mp_d4_b477_skew_trace,0.037688196882184444,delta5,0.47805721945883,0.021942780541169993,0.6166666666666667,-0.2081493551801466,0.5423728813559322,-0.01574541634101445,0.5229562321819652,0.33656027480945766,60
mp_d4_b477_skew_trace,0.037688196882184444,accel,0.48853630949974,0.011463690500260026,0.6349206349206349,-0.12184452398403742,0.5483870967741935,-0.026224506381924417,0.31005128479131144,0.17390406826815707,63
mp_d4_b477_skew_trace,0.037688196882184444,csz,0.46231180311781556,0.037688196882184444,0.6153846153846154,-0.35636138252762867,0.53125,0.0,0.6249190029870217,0.38158568002012144,65
mp_d4_b477_skew_trace,0.037688196882184444,absdev,0.517309598877356,0.017309598877355947,0.5846153846153846,0.18365928461141331,0.5625,-0.020378598004828496,0.5614051911444118,0.3589251875299971,65
mp_d4_b477_skew_trace,0.037688196882184444,sqdev,0.517309598877356,0.017309598877355947,0.5846153846153846,0.18365928461141331,0.5625,-0.020378598004828496,0.5634134809393498,0.39414706379258907,65
information_rate_of_change,0.036550157701908836,over_close,0.5332963807761103,0.0332963807761103,0.6153846153846154,0.3761872705094593,0.390625,-0.003253776925798535,0.28882555681076966,0.011184907354573823,65
information_rate_of_change,0.036550157701908836,over_atr,0.5280443502883478,0.02804435028834784,0.5538461538461539,0.324811682456073,0.421875,-0.008505807413560995,0.16018774648164363,0.04323054531622944,65
information_rate_of_change,0.036550157701908836,x_range,0.5621536459057321,0.062153645905732136,0.8307692307692308,0.7107842562111981,0.3125,0.0256034882038233,0.574269839122965,0.7971068653162555,65
information_rate_of_change,0.036550157701908836,expand3,0.5147178374391647,0.01471783743916466,0.5238095238095238,0.1475482191717511,0.45161290322580644,-0.021832320262744176,0.19664634846269238,0.14459570578445252,63
information_rate_of_change,0.036550157701908836,expand5,0.5130593012735023,0.0130593012735023,0.5396825396825397,0.13461144833275288,0.45161290322580644,-0.023490856428406537,0.20050772602717148,0.11341208132616905,63
information_rate_of_change,0.036550157701908836,expand10,0.5067467280172501,0.00674672801725007,0.5238095238095238,0.0692998858998398,0.532258064516129,-0.029803429684658767,0.19464174299902437,0.08093591566992821,63
information_rate_of_change,0.036550157701908836,expand20,0.5060937190195881,0.006093719019588106,0.5238095238095238,0.059829879461410926,0.5,-0.03045643868232073,0.15542940636911726,0.0468415435181778,63
information_rate_of_change,0.036550157701908836,delta5,0.5016150636972596,0.001615063697259611,0.5166666666666667,0.017351529213472165,0.4067796610169492,-0.034935094004649225,0.1388786056575213,0.052868401642495205,60
information_rate_of_change,0.036550157701908836,accel,0.5072475939989578,0.007247593998957802,0.5238095238095238,0.07147852950524519,0.43548387096774194,-0.029302563702951034,0.08445116750964445,0.15854441886591833,63
information_rate_of_change,0.036550157701908836,csz,0.5365501577019088,0.036550157701908836,0.676923076923077,0.41524050716251887,0.328125,0.0,0.4681452621527779,0.008786346734651446,65
information_rate_of_change,0.036550157701908836,absdev,0.5376384192197158,0.03763841921971578,0.6615384615384615,0.4440139876659008,0.390625,0.0010882615178069432,0.3814769816325766,0.005939076203834159,65
information_rate_of_change,0.036550157701908836,sqdev,0.5376384192197158,0.03763841921971578,0.6615384615384615,0.4440139876659008,0.390625,0.0010882615178069432,0.08938122657464706,7.937445548895623e-05,65
mp_d4_b173_sym_top_left,0.036170555280061634,over_close,0.537306330153983,0.03730633015398299,0.6461538461538462,0.4241800934101023,0.421875,0.001135774873921358,0.2562982556145181,0.15321193770797775,65
mp_d4_b173_sym_top_left,0.036170555280061634,over_atr,0.5319044228344058,0.031904422834405755,0.6307692307692307,0.369109889391158,0.453125,-0.004266132445655879,0.23775678208380238,0.12719614650332597,65
mp_d4_b173_sym_top_left,0.036170555280061634,x_range,0.548441487268052,0.048441487268051975,0.7384615384615385,0.523916520175537,0.40625,0.012270931987990341,0.7197267231555032,0.9024117587915605,65
mp_d4_b173_sym_top_left,0.036170555280061634,expand3,0.5260555777726927,0.02605557777269274,0.6190476190476191,0.2682195482770477,0.5161290322580645,-0.010114977507368894,0.5892206143163289,0.4937150782906762,63
mp_d4_b173_sym_top_left,0.036170555280061634,expand5,0.5273744179405124,0.02737441794051243,0.6190476190476191,0.2857561492308509,0.5483870967741935,-0.008796137339549204,0.6173843815612362,0.5271153231507755,63
mp_d4_b173_sym_top_left,0.036170555280061634,expand10,0.5244162214734416,0.02441622147344158,0.6666666666666666,0.24463702375024543,0.4838709677419355,-0.011754333806620054,0.6363491160236182,0.5466845807106905,63
mp_d4_b173_sym_top_left,0.036170555280061634,expand20,0.5245600548206951,0.02456005482069512,0.6190476190476191,0.24461451246097632,0.5645161290322581,-0.011610500459366513,0.6435447912191614,0.5521621818451007,63
mp_d4_b173_sym_top_left,0.036170555280061634,delta5,0.5158094843022833,0.01580948430228335,0.5666666666666667,0.14708713033626303,0.5423728813559322,-0.020361070977778284,0.5257459307086179,0.4485627164722457,60
mp_d4_b173_sym_top_left,0.036170555280061634,accel,0.5023944137527377,0.002394413752737745,0.5238095238095238,0.024179220782989206,0.5806451612903226,-0.03377614152732389,0.26167270142416793,0.20357360910652478,63
mp_d4_b173_sym_top_left,0.036170555280061634,csz,0.5361705552800616,0.036170555280061634,0.6923076923076923,0.37252754040335917,0.421875,0.0,0.6742804297899062,0.5227735193704571,65
mp_d4_b173_sym_top_left,0.036170555280061634,absdev,0.5190464428268016,0.01904644282680157,0.5692307692307692,0.17009941117688485,0.390625,-0.017124112453260065,0.58067576377636,0.4834555481311968,65
mp_d4_b173_sym_top_left,0.036170555280061634,sqdev,0.5190464428268016,0.01904644282680157,0.5692307692307692,0.17009941117688485,0.390625,-0.017124112453260065,0.52751992225389,0.460688919761865,65
mp_d4_b306_raw_top_left,0.03590892923644862,over_close,0.49023451052744,0.009765489472560007,0.5538461538461539,-0.09372742231116302,0.421875,-0.02614343976388861,0.4000086826210194,0.19507298563632539,65
mp_d4_b306_raw_top_left,0.03590892923644862,over_atr,0.4852401796677568,0.014759820332243212,0.5692307692307692,-0.1430569454428021,0.484375,-0.021149108904205405,0.4117842709361036,0.22006541150247305,65
mp_d4_b306_raw_top_left,0.03590892923644862,x_range,0.482406545602053,0.017593454397947017,0.5538461538461539,-0.16325522998297,0.484375,-0.0183154748385016,0.6012126042699785,0.0281409699964128,65
mp_d4_b306_raw_top_left,0.03590892923644862,expand3,0.4652448244496522,0.034755175550347794,0.6666666666666666,-0.31984009399515867,0.41935483870967744,-0.0011537536861008224,0.07551139561922744,0.01689181487024698,63
mp_d4_b306_raw_top_left,0.03590892923644862,expand5,0.46320791153208907,0.03679208846791093,0.6507936507936508,-0.3567391869992421,0.41935483870967744,0.000883159231462316,0.15926584843528502,0.06620767154105517,63
mp_d4_b306_raw_top_left,0.03590892923644862,expand10,0.46415710647087066,0.03584289352912934,0.6031746031746031,-0.3456758916358301,0.41935483870967744,-6.603570731927855e-05,0.23479840968775115,0.09718508736330564,63
mp_d4_b306_raw_top_left,0.03590892923644862,expand20,0.46311046285192287,0.036889537148077134,0.6349206349206349,-0.3456223435208019,0.41935483870967744,0.0009806079116285171,0.23195024119649968,0.09706770808391435,63
mp_d4_b306_raw_top_left,0.03590892923644862,delta5,0.47186678650019614,0.028133213499803855,0.6,-0.28287101869831405,0.4915254237288136,-0.007775715736644762,0.6104979565464299,0.2912287006751823,60
mp_d4_b306_raw_top_left,0.03590892923644862,accel,0.49381980043816076,0.006180199561839239,0.5555555555555556,-0.06671848260399461,0.5161290322580645,-0.029728729674609378,0.3363972541296427,0.10094801253962833,63
mp_d4_b306_raw_top_left,0.03590892923644862,csz,0.4640910707635514,0.03590892923644862,0.6307692307692307,-0.35669914166923494,0.390625,0.0,0.742346071062691,0.3303845184734069,65
mp_d4_b306_raw_top_left,0.03590892923644862,absdev,0.5369722983140784,0.036972298314078444,0.6153846153846154,0.40446473020165213,0.5625,0.0010633690776298277,0.2637796000646233,0.3479720117785825,65
mp_d4_b306_raw_top_left,0.03590892923644862,sqdev,0.5369722983140784,0.036972298314078444,0.6153846153846154,0.40446473020165213,0.5625,0.0010633690776298277,0.20077388832393292,0.32715961729620924,65
hammer_pattern,0.035384398153722296,over_close,0.539954028390781,0.03995402839078099,0.7076923076923077,0.5747206936774315,0.40625,0.004569630237058697,0.44262647277141637,0.1000848540666624,65
hammer_pattern,0.035384398153722296,over_atr,0.5395651149124253,0.039565114912425314,0.7076923076923077,0.5693450605841487,0.40625,0.004180716758703018,0.4358002427356391,0.08935357080826167,65
hammer_pattern,0.035384398153722296,x_range,0.5409755464557097,0.040975546455709666,0.676923076923077,0.5638179627811294,0.453125,0.00559114830198737,0.8296466936038844,0.3947586188797286,65
hammer_pattern,0.035384398153722296,expand3,0.5345865575169839,0.03458655751698392,0.6507936507936508,0.5218154956126995,0.41935483870967744,-0.0007978406367383784,0.27725586266750885,0.0410479673071755,63
hammer_pattern,0.035384398153722296,expand5,0.5346940630515357,0.03469406305153566,0.6666666666666666,0.5366933558559178,0.41935483870967744,-0.0006903351021866344,0.20375845018619296,0.04898533855399687,63
hammer_pattern,0.035384398153722296,expand10,0.5352385854896108,0.035238585489610785,0.7142857142857143,0.5586162432238115,0.3870967741935484,-0.00014581266411151095,0.12235685073343346,0.04574018819492822,63
hammer_pattern,0.035384398153722296,expand20,0.5341067998452393,0.034106799845239344,0.7142857142857143,0.5476561811410595,0.3870967741935484,-0.0012775983084829523,0.10565787369733373,0.043604497726803186,63
hammer_pattern,0.035384398153722296,delta5,0.5383994932980142,0.038399493298014176,0.6833333333333333,0.45652276291944516,0.4745762711864407,0.0030150951442918794,0.44377740538453736,0.08676566532990593,60
hammer_pattern,0.035384398153722296,accel,0.5261598175126307,0.026159817512630745,0.6190476190476191,0.33248707956122864,0.5806451612903226,-0.009224580641091551,0.20509620844274787,0.013685385220975012,63
hammer_pattern,0.035384398153722296,csz,0.5353843981537223,0.035384398153722296,0.7076923076923077,0.5414299274418282,0.390625,0.0,0.5722277587474772,0.12983204349711144,65
hammer_pattern,0.035384398153722296,absdev,0.5100968715808024,0.010096871580802413,0.5538461538461539,0.1369053415615035,0.640625,-0.025287526572919883,0.3285423653751533,0.04796436367884854,65
