sl,tp,ts,ev,total,win,n,pct_hardstop,pct_trail,pct_tp,pct_close
0.5,,,1.4091512113289677,1293.6008119999924,9.368191721132897,918,90.6318082788671,0.0,0.0,9.368191721132897
0.5,,3.0,-0.38292963834424154,-351.52940800001375,14.052287581699346,918,82.78867102396515,14.596949891067537,0.0,2.6143790849673203
0.5,,5.0,0.9179002309368077,842.6324119999895,10.56644880174292,918,88.99782135076254,4.248366013071895,0.0,6.753812636165578
0.5,,8.0,1.4557302962962893,1336.3604119999936,9.368191721132897,918,90.6318082788671,0.7625272331154684,0.0,8.60566448801743
0.5,,12.0,1.4066492505446548,1291.3040119999932,9.368191721132897,918,90.6318082788671,0.2178649237472767,0.0,9.15032679738562
0.5,3.0,,-0.5183625631808289,-475.8568330000009,15.468409586056644,918,84.53159041394336,0.0,15.250544662309368,0.2178649237472767
0.5,3.0,3.0,-0.6961413703703719,-639.0577780000015,15.14161220043573,918,82.78867102396515,2.0697167755991286,14.923747276688454,0.2178649237472767
0.5,3.0,5.0,-0.5183625631808289,-475.8568330000009,15.468409586056644,918,84.53159041394336,0.0,15.250544662309368,0.2178649237472767
0.5,3.0,8.0,-0.5183625631808289,-475.8568330000009,15.468409586056644,918,84.53159041394336,0.0,15.250544662309368,0.2178649237472767
0.5,3.0,12.0,-0.5183625631808289,-475.8568330000009,15.468409586056644,918,84.53159041394336,0.0,15.250544662309368,0.2178649237472767
0.5,5.0,,-0.7338876230936842,-673.7088380000021,10.893246187363834,918,89.10675381263616,0.0,9.694989106753813,1.1982570806100217
0.5,5.0,3.0,-0.6484272962963026,-595.2562580000058,14.052287581699346,918,82.78867102396515,7.952069716775599,8.387799564270153,0.8714596949891068
0.5,5.0,5.0,-0.6958919803921589,-638.828838000002,10.893246187363834,918,88.99782135076254,0.10893246187363835,9.694989106753813,1.1982570806100217
0.5,5.0,8.0,-0.7338876230936842,-673.7088380000021,10.893246187363834,918,89.10675381263616,0.0,9.694989106753813,1.1982570806100217
0.5,5.0,12.0,-0.7338876230936842,-673.7088380000021,10.893246187363834,918,89.10675381263616,0.0,9.694989106753813,1.1982570806100217
0.5,8.0,,0.04544271459694641,41.71641199999681,9.368191721132897,918,90.6318082788671,0.0,5.88235294117647,3.485838779956427
0.5,8.0,3.0,-0.6637282222222332,-609.30250800001,14.052287581699346,918,82.78867102396515,11.76470588235294,3.812636165577342,1.6339869281045754
0.5,8.0,5.0,0.052265481481475355,47.97971199999438,10.56644880174292,918,88.99782135076254,2.178649237472767,5.664488017429194,3.159041394335512
0.5,8.0,8.0,0.04544271459694641,41.71641199999681,9.368191721132897,918,90.6318082788671,0.0,5.88235294117647,3.485838779956427
0.5,8.0,12.0,0.04544271459694641,41.71641199999681,9.368191721132897,918,90.6318082788671,0.0,5.88235294117647,3.485838779956427
0.5,12.0,,1.3869954379084939,1273.2618119999975,9.368191721132897,918,90.6318082788671,0.0,3.0501089324618738,6.318082788671024
0.5,12.0,3.0,-0.4163513159041522,-382.2105080000117,14.052287581699346,918,82.78867102396515,13.616557734204793,1.4161220043572984,2.178649237472767
0.5,12.0,5.0,1.1409823660130658,1047.4218119999944,10.56644880174292,918,88.99782135076254,3.0501089324618738,2.832244008714597,5.119825708061002
0.5,12.0,8.0,1.2934895555555532,1187.4234119999978,9.368191721132897,918,90.6318082788671,0.2178649237472767,3.0501089324618738,6.1002178649237475
0.5,12.0,12.0,1.3869954379084939,1273.2618119999975,9.368191721132897,918,90.6318082788671,0.0,3.0501089324618738,6.318082788671024
0.5,20.0,,1.3036773551198166,1196.7758119999917,9.368191721132897,918,90.6318082788671,0.0,0.6535947712418301,8.714596949891067
0.5,20.0,3.0,-0.43328366884533076,-397.75440800001365,14.052287581699346,918,82.78867102396515,14.596949891067537,0.10893246187363835,2.505446623093682
0.5,20.0,5.0,1.0063316034858272,923.8124119999893,10.56644880174292,918,88.99782135076254,3.9215686274509802,0.5446623093681917,6.535947712418301
0.5,20.0,8.0,1.3489618867102318,1238.3470119999927,9.368191721132897,918,90.6318082788671,0.5446623093681917,0.6535947712418301,8.169934640522875
0.5,20.0,12.0,1.3011753943355033,1194.479011999992,9.368191721132897,918,90.6318082788671,0.2178649237472767,0.6535947712418301,8.49673202614379
0.75,,,1.1912692794118236,1093.585198500054,13.180827886710238,918,86.81917211328975,0.0,0.0,13.180827886710238
0.75,,3.0,-0.3129184964596518,-287.25917974996037,18.40958605664488,918,76.57952069716775,19.498910675381264,0.0,3.9215686274509802
0.75,,5.0,0.7335014961874167,673.3543735000485,14.37908496732026,918,84.42265795206971,6.535947712418301,0.0,9.041394335511981
0.75,,8.0,1.2377939526144373,1136.2948485000534,13.180827886710238,918,86.71023965141612,0.9803921568627451,0.0,12.309368191721132
0.75,,12.0,1.1887673186275098,1091.288398500054,13.180827886710238,918,86.81917211328975,0.2178649237472767,0.0,12.962962962962962
0.75,3.0,,-1.5702151285402421,-1441.4574879999423,20.043572984749456,918,79.95642701525054,0.0,19.607843137254903,0.4357298474945534
0.75,3.0,3.0,-1.6226717905772827,-1489.6127037499455,19.716775599128542,918,76.57952069716775,3.7037037037037033,19.28104575163399,0.4357298474945534
0.75,3.0,5.0,-1.5702151285402421,-1441.4574879999423,20.043572984749456,918,79.95642701525054,0.0,19.607843137254903,0.4357298474945534
0.75,3.0,8.0,-1.5702151285402421,-1441.4574879999423,20.043572984749456,918,79.95642701525054,0.0,19.607843137254903,0.4357298474945534
0.75,3.0,12.0,-1.5702151285402421,-1441.4574879999423,20.043572984749456,918,79.95642701525054,0.0,19.607843137254903,0.4357298474945534
0.75,5.0,,-1.2758447892156208,-1171.2255164999399,15.032679738562091,918,84.9673202614379,0.0,13.071895424836603,1.9607843137254901
0.75,5.0,3.0,-1.3041755117101852,-1197.23311974995,18.40958605664488,918,76.57952069716775,10.675381263616558,11.220043572984748,1.5250544662309369
0.75,5.0,5.0,-1.3459398327886056,-1235.57276649994,14.923747276688454,918,84.42265795206971,0.6535947712418301,12.962962962962962,1.9607843137254901
0.75,5.0,8.0,-1.2758447892156208,-1171.2255164999399,15.032679738562091,918,84.9673202614379,0.0,13.071895424836603,1.9607843137254901
0.75,5.0,12.0,-1.2758447892156208,-1171.2255164999399,15.032679738562091,918,84.9673202614379,0.0,13.071895424836603,1.9607843137254901
0.75,8.0,,-0.2738252739650752,-251.37160149993906,13.180827886710238,918,86.81917211328975,0.0,7.4074074074074066,5.773420479302832
0.75,8.0,3.0,-1.2724690411219561,-1168.1265797499557,18.40958605664488,918,76.57952069716775,15.904139433551197,4.793028322440087,2.7233115468409586
0.75,8.0,5.0,-0.3342529700435114,-306.8442264999435,14.37908496732026,918,84.42265795206971,3.376906318082789,7.18954248366013,5.010893246187364
0.75,8.0,8.0,-0.27236596023958515,-250.03195149993917,13.180827886710238,918,86.71023965141612,0.10893246187363835,7.4074074074074066,5.773420479302832
0.75,8.0,12.0,-0.2738252739650752,-251.37160149993906,13.180827886710238,918,86.81917211328975,0.0,7.4074074074074066,5.773420479302832
0.75,12.0,,1.2069971661220706,1108.023398500061,13.180827886710238,918,86.81917211328975,0.0,3.812636165577342,9.368191721132897
0.75,12.0,3.0,-0.558341045479256,-512.557079749957,18.40958605664488,918,76.57952069716775,17.973856209150327,2.0697167755991286,3.376906318082789
0.75,12.0,5.0,0.9884111911765299,907.3614735000544,14.37908496732026,918,84.42265795206971,4.793028322440087,3.594771241830065,7.18954248366013
0.75,12.0,8.0,1.114950597494619,1023.5246485000603,13.180827886710238,918,86.71023965141612,0.32679738562091504,3.812636165577342,9.15032679738562
0.75,12.0,12.0,1.2069971661220706,1108.023398500061,13.180827886710238,918,86.81917211328975,0.0,3.812636165577342,9.368191721132897
0.75,20.0,,1.1719762510893827,1075.8741985000534,13.180827886710238,918,86.81917211328975,0.0,0.8714596949891068,12.309368191721132
0.75,20.0,3.0,-0.3808184964596521,-349.59137974996065,18.40958605664488,918,76.57952069716775,19.28104575163399,0.32679738562091504,3.812636165577342
0.75,20.0,5.0,0.8649399493464575,794.014873500048,14.37908496732026,918,84.42265795206971,5.991285403050109,0.7625272331154684,8.823529411764707
0.75,20.0,8.0,1.218720096405287,1118.7850485000533,13.180827886710238,918,86.71023965141612,0.6535947712418301,0.8714596949891068,11.76470588235294
0.75,20.0,12.0,1.169474290305069,1073.5773985000533,13.180827886710238,918,86.81917211328975,0.2178649237472767,0.8714596949891068,12.091503267973856
1.0,,,0.2928460217864746,268.8326479999837,16.884531590413943,918,82.78867102396515,0.0,0.0,17.21132897603486
1.0,,3.0,-1.1410499901961015,-1047.4838910000212,22.22222222222222,918,70.37037037037037,25.054466230936818,0.0,4.57516339869281
1.0,,5.0,-0.33510223529413913,-307.6238520000197,17.973856209150327,918,79.520697167756,8.60566448801743,0.0,11.87363834422658
1.0,,8.0,0.2799873071895279,257.02834799998664,16.884531590413943,918,82.35294117647058,1.5250544662309369,0.0,16.122004357298476
1.0,,12.0,0.2903440610021618,266.5358479999845,16.884531590413943,918,82.78867102396515,0.2178649237472767,0.0,16.99346405228758
1.0,3.0,,-2.524879113289766,-2317.839026000005,24.40087145969499,918,75.49019607843137,0.0,23.74727668845316,0.7625272331154684
1.0,3.0,3.0,-2.5285809531590466,-2321.237315000005,23.638344226579523,918,70.37037037037037,5.991285403050109,23.093681917211327,0.5446623093681917
1.0,3.0,5.0,-2.524879113289766,-2317.839026000005,24.40087145969499,918,75.49019607843137,0.0,23.74727668845316,0.7625272331154684
1.0,3.0,8.0,-2.524879113289766,-2317.839026000005,24.40087145969499,918,75.49019607843137,0.0,23.74727668845316,0.7625272331154684
1.0,3.0,12.0,-2.524879113289766,-2317.839026000005,24.40087145969499,918,75.49019607843137,0.0,23.74727668845316,0.7625272331154684
1.0,5.0,,-2.126872921568634,-1952.469342000006,19.06318082788671,918,80.61002178649237,0.0,15.795206971677562,3.594771241830065
1.0,5.0,3.0,-2.1763131601307286,-1997.8554810000087,22.22222222222222,918,70.37037037037037,14.37908496732026,13.398692810457517,1.8518518518518516
1.0,5.0,5.0,-2.4858698169934703,-2282.028492000006,18.627450980392158,918,79.520697167756,1.6339869281045754,15.468409586056644,3.376906318082789
1.0,5.0,8.0,-2.126872921568634,-1952.469342000006,19.06318082788671,918,80.61002178649237,0.0,15.795206971677562,3.594771241830065
1.0,5.0,12.0,-2.126872921568634,-1952.469342000006,19.06318082788671,918,80.61002178649237,0.0,15.795206971677562,3.594771241830065
1.0,8.0,,-0.8588497298475029,-788.4240520000076,16.99346405228758,918,82.6797385620915,0.0,8.932461873638346,8.387799564270153
1.0,8.0,3.0,-2.1044323431372716,-1931.8688910000153,22.22222222222222,918,70.37037037037037,20.806100217864923,5.664488017429194,3.159041394335512
1.0,8.0,5.0,-1.1604576274509928,-1065.3001020000113,17.973856209150327,918,79.520697167756,4.684095860566448,8.49673202614379,7.298474945533768
1.0,8.0,8.0,-0.8467366579520781,-777.3042520000076,16.99346405228758,918,82.35294117647058,0.32679738562091504,8.932461873638346,8.387799564270153
1.0,8.0,12.0,-0.8588497298475029,-788.4240520000076,16.99346405228758,918,82.6797385620915,0.0,8.932461873638346,8.387799564270153
1.0,12.0,,0.08878741612199444,81.5068479999909,16.884531590413943,918,82.78867102396515,0.0,4.248366013071895,12.962962962962962
1.0,12.0,3.0,-1.5487383344226762,-1421.7417910000167,22.22222222222222,918,70.37037037037037,23.52941176470588,2.178649237472767,3.9215686274509802
1.0,12.0,5.0,-0.19494117864925098,-178.9560020000124,17.973856209150327,918,79.520697167756,6.64488017429194,3.9215686274509802,9.912854030501089
1.0,12.0,8.0,0.0031849106753720257,2.9237479999915195,16.884531590413943,918,82.35294117647058,0.7625272331154684,4.248366013071895,12.636165577342048
1.0,12.0,12.0,0.08878741612199444,81.5068479999909,16.884531590413943,918,82.78867102396515,0.0,4.248366013071895,12.962962962962962
1.0,20.0,,0.29979264488015694,275.2096479999841,16.884531590413943,918,82.78867102396515,0.0,1.1982570806100217,16.013071895424837
1.0,20.0,3.0,-1.27385630827889,-1169.4000910000211,22.22222222222222,918,70.37037037037037,24.836601307189543,0.4357298474945534,4.357298474945534
1.0,20.0,5.0,-0.2685701002178858,-246.54735200001915,17.973856209150327,918,79.520697167756,8.061002178649238,0.8714596949891068,11.546840958605664
1.0,20.0,8.0,0.2746040827886549,252.0865479999852,16.884531590413943,918,82.35294117647058,1.1982570806100217,1.0893246187363834,15.359477124183007
1.0,20.0,12.0,0.29729068409584314,272.912847999984,16.884531590413943,918,82.78867102396515,0.2178649237472767,1.1982570806100217,15.795206971677562
1.5,,,-0.04173941230938385,-38.316780500014374,23.52941176470588,918,75.38126361655773,0.0,0.0,24.618736383442265
1.5,,3.0,-1.218651350762555,-1118.7219400000254,28.540305010893245,918,56.86274509803921,37.145969498910674,0.0,5.991285403050109
1.5,,5.0,-0.5709571955337929,-524.1387055000218,24.18300653594771,918,70.1525054466231,13.180827886710238,0.0,16.666666666666664
1.5,,8.0,-0.12236245152506871,-112.32873050001308,23.420479302832245,918,75.05446623093682,2.0697167755991286,0.0,22.875816993464053
1.5,,12.0,-0.05592764760350165,-51.341580500014516,23.52941176470588,918,75.38126361655773,0.32679738562091504,0.0,24.29193899782135
1.5,3.0,,-3.480050794662311,-3194.6866295000013,32.02614379084967,918,67.3202614379085,0.0,31.045751633986928,1.6339869281045754
1.5,3.0,3.0,-3.300002945533774,-3029.4027040000046,30.174291938997822,918,56.86274509803921,12.854030501089325,29.520697167755994,0.7625272331154684
1.5,3.0,5.0,-3.480050794662311,-3194.6866295000013,32.02614379084967,918,67.3202614379085,0.0,31.045751633986928,1.6339869281045754
1.5,3.0,8.0,-3.480050794662311,-3194.6866295000013,32.02614379084967,918,67.3202614379085,0.0,31.045751633986928,1.6339869281045754
1.5,3.0,12.0,-3.480050794662311,-3194.6866295000013,32.02614379084967,918,67.3202614379085,0.0,31.045751633986928,1.6339869281045754
1.5,5.0,,-2.946232429738567,-2704.6413705000045,25.59912854030501,918,73.52941176470588,0.0,20.697167755991288,5.773420479302832
1.5,5.0,3.0,-2.813379542483671,-2582.68242000001,28.540305010893245,918,56.86274509803921,23.52941176470588,17.10239651416122,2.505446623093682
1.5,5.0,5.0,-3.0849735789760406,-2832.005745500005,25.163398692810457,918,70.1525054466231,3.9215686274509802,20.37037037037037,5.555555555555555
1.5,5.0,8.0,-2.946232429738567,-2704.6413705000045,25.59912854030501,918,73.52941176470588,0.0,20.697167755991288,5.773420479302832
1.5,5.0,12.0,-2.946232429738567,-2704.6413705000045,25.59912854030501,918,73.52941176470588,0.0,20.697167755991288,5.773420479302832
1.5,8.0,,-1.2721266454248423,-1167.8122605000053,23.638344226579523,918,75.38126361655773,0.0,11.87363834422658,12.745098039215685
1.5,8.0,3.0,-2.3192732461873833,-2129.092840000018,28.540305010893245,918,56.86274509803921,31.154684095860567,7.625272331154684,4.357298474945534
1.5,8.0,5.0,-1.5905024569716892,-1460.0812555000107,24.18300653594771,918,70.1525054466231,7.952069716775599,11.328976034858387,10.56644880174292
1.5,8.0,8.0,-1.3285915147058875,-1219.6470105000049,23.52941176470588,918,75.05446623093682,0.4357298474945534,11.87363834422658,12.636165577342048
1.5,8.0,12.0,-1.2721266454248423,-1167.8122605000053,23.638344226579523,918,75.38126361655773,0.0,11.87363834422658,12.745098039215685
1.5,12.0,,-0.13375749509804502,-122.78938050000534,23.52941176470588,918,75.38126361655773,0.0,5.664488017429194,18.954248366013072
1.5,12.0,3.0,-1.6340273856209377,-1500.0371400000208,28.540305010893245,918,56.86274509803921,34.967320261437905,2.941176470588235,5.228758169934641
1.5,12.0,5.0,-0.3958678164488146,-363.40665550001177,24.18300653594771,918,70.1525054466231,10.675381263616558,5.337690631808279,13.83442265795207
1.5,12.0,8.0,-0.4061308611111171,-372.8281305000055,23.420479302832245,918,75.05446623093682,1.1982570806100217,5.664488017429194,18.082788671023962
1.5,12.0,12.0,-0.13375749509804502,-122.78938050000534,23.52941176470588,918,75.38126361655773,0.0,5.664488017429194,18.954248366013072
1.5,20.0,,0.2606799776688303,239.30421949998617,23.52941176470588,918,75.38126361655773,0.0,1.5250544662309369,23.093681917211327
1.5,20.0,3.0,-1.3802986274510078,-1267.1141400000251,28.540305010893245,918,56.86274509803921,36.81917211328976,0.6535947712418301,5.664488017429194
1.5,20.0,5.0,-0.42597843736385743,-391.04820550002114,24.18300653594771,918,70.1525054466231,12.527233115468409,1.1982570806100217,16.122004357298476
1.5,20.0,8.0,0.04872055501087854,44.7254694999865,23.420479302832245,918,75.05446623093682,1.6339869281045754,1.4161220043572984,21.895424836601308
1.5,20.0,12.0,0.25817801688451647,237.0074194999861,23.52941176470588,918,75.38126361655773,0.2178649237472767,1.5250544662309369,22.875816993464053
2.0,,,-0.8937818888889053,-820.4917740000151,28.86710239651416,918,68.51851851851852,0.0,0.0,31.48148148148148
2.0,,3.0,-1.9570326623093994,-1796.5559840000287,32.78867102396514,918,41.394335511982575,51.307189542483655,0.0,7.298474945533768
2.0,,5.0,-1.8062743180828158,-1658.1598240000249,29.08496732026144,918,61.22004357298475,17.75599128540305,0.0,21.0239651416122
2.0,,8.0,-1.0325324335512118,-947.8647740000124,28.649237472766885,918,67.86492374727669,2.505446623093682,0.0,29.629629629629626
2.0,,12.0,-0.9079701241830221,-833.5165740000143,28.86710239651416,918,68.51851851851852,0.32679738562091504,0.0,31.154684095860567
2.0,3.0,,-4.5951098562091515,-4218.310848000001,38.23529411764706,918,60.23965141612201,0.0,36.492374727668846,3.2679738562091507
2.0,3.0,3.0,-3.8558297908496812,-3539.6517480000075,34.967320261437905,918,41.394335511982575,23.311546840958606,33.66013071895425,1.6339869281045754
2.0,3.0,5.0,-4.5951098562091515,-4218.310848000001,38.23529411764706,918,60.23965141612201,0.0,36.492374727668846,3.2679738562091507
2.0,3.0,8.0,-4.5951098562091515,-4218.310848000001,38.23529411764706,918,60.23965141612201,0.0,36.492374727668846,3.2679738562091507
2.0,3.0,12.0,-4.5951098562091515,-4218.310848000001,38.23529411764706,918,60.23965141612201,0.0,36.492374727668846,3.2679738562091507
2.0,5.0,,-4.223239503267979,-3876.933864000004,31.154684095860567,918,66.55773420479304,0.0,24.18300653594771,9.25925925925926
2.0,5.0,3.0,-3.4602192418300795,-3176.4812640000127,32.78867102396514,918,41.394335511982575,35.5119825708061,19.607843137254903,3.485838779956427
2.0,5.0,5.0,-4.2804886862745155,-3929.4886140000053,30.174291938997822,918,61.22004357298475,6.862745098039216,23.856209150326798,8.061002178649238
2.0,5.0,8.0,-4.223239503267979,-3876.933864000004,31.154684095860567,918,66.55773420479304,0.0,24.18300653594771,9.25925925925926
2.0,5.0,12.0,-4.223239503267979,-3876.933864000004,31.154684095860567,918,66.55773420479304,0.0,24.18300653594771,9.25925925925926
2.0,8.0,,-2.1779316492374785,-1999.3412540000054,28.9760348583878,918,68.51851851851852,0.0,13.83442265795207,17.647058823529413
2.0,8.0,3.0,-2.936933206971701,-2696.1046840000213,32.78867102396514,918,41.394335511982575,44.44444444444444,8.60566448801743,5.555555555555555
2.0,8.0,5.0,-2.7084941982570943,-2486.3976740000126,29.08496732026144,918,61.22004357298475,11.76470588235294,12.962962962962962,14.052287581699346
2.0,8.0,8.0,-2.439209862745102,-2239.1946540000035,28.75816993464052,918,67.86492374727669,0.8714596949891068,13.725490196078432,17.538126361655774
2.0,8.0,12.0,-2.1779316492374785,-1999.3412540000054,28.9760348583878,918,68.51851851851852,0.0,13.83442265795207,17.647058823529413
2.0,12.0,,-0.9828396230936871,-902.2467740000047,28.86710239651416,918,68.51851851851852,0.0,6.427015250544662,25.054466230936818
2.0,12.0,3.0,-2.3107747102396767,-2121.2911840000233,32.78867102396514,918,41.394335511982575,48.910675381263616,3.159041394335512,6.535947712418301
2.0,12.0,5.0,-1.5769019324618894,-1447.5959740000144,29.08496732026144,918,61.22004357298475,14.923747276688454,5.88235294117647,17.973856209150327
2.0,12.0,8.0,-1.3133404945533833,-1205.6465740000058,28.649237472766885,918,67.86492374727669,1.6339869281045754,6.427015250544662,24.074074074074073
2.0,12.0,12.0,-0.9828396230936871,-902.2467740000047,28.86710239651416,918,68.51851851851852,0.0,6.427015250544662,25.054466230936818
2.0,20.0,,-0.5913624989106907,-542.8707740000141,28.86710239651416,918,68.51851851851852,0.0,1.5250544662309369,29.956427015250547
2.0,20.0,3.0,-2.118679938997853,-1944.948184000029,32.78867102396514,918,41.394335511982575,50.98039215686274,0.6535947712418301,6.971677559912854
2.0,20.0,5.0,-1.6612955599128802,-1525.0693240000242,29.08496732026144,918,61.22004357298475,17.10239651416122,1.1982570806100217,20.47930283224401
2.0,20.0,8.0,-0.8614494270152655,-790.8105740000137,28.649237472766885,918,67.86492374727669,2.0697167755991286,1.4161220043572984,28.649237472766885
2.0,20.0,12.0,-0.5938644596950046,-545.1675740000142,28.86710239651416,918,68.51851851851852,0.2178649237472767,1.5250544662309369,29.73856209150327
3.0,,,-3.0531222897603696,-2802.766262000019,37.690631808278866,918,56.209150326797385,0.0,0.0,43.790849673202615
3.0,,3.0,-2.9126752047930626,-2673.8358380000313,36.492374727668846,918,0.0,91.06753812636165,0.0,8.932461873638346
3.0,,5.0,-3.8897610076253053,-3570.8006050000304,36.38344226579521,918,44.226579520697165,27.77777777777778,0.0,27.995642701525053
3.0,,8.0,-3.0949412440087336,-2841.1560620000173,37.47276688453159,918,55.446623093681914,3.485838779956427,0.0,41.067538126361654
3.0,,12.0,-3.0673105250544874,-2815.7910620000193,37.690631808278866,918,56.209150326797385,0.32679738562091504,0.0,43.4640522875817
3.0,3.0,,-6.493802871459694,-5961.311035999999,47.82135076252723,918,49.128540305010894,0.0,44.33551198257081,6.535947712418301
3.0,3.0,3.0,-4.896410895424845,-4494.905202000007,38.77995642701525,918,0.0,60.67538126361656,37.03703703703704,2.287581699346405
3.0,3.0,5.0,-6.618261415032678,-6075.563978999999,47.385620915032675,918,44.226579520697165,5.664488017429194,44.008714596949886,6.1002178649237475
3.0,3.0,8.0,-6.493802871459694,-5961.311035999999,47.82135076252723,918,49.128540305010894,0.0,44.33551198257081,6.535947712418301
3.0,3.0,12.0,-6.493802871459694,-5961.311035999999,47.82135076252723,918,49.128540305010894,0.0,44.33551198257081,6.535947712418301
3.0,5.0,,-6.923611875816997,-6355.875702000003,40.08714596949891,918,54.90196078431373,0.0,28.75816993464052,16.33986928104575
3.0,5.0,3.0,-4.578523004357313,-4203.084118000013,36.492374727668846,918,0.0,74.29193899782135,21.459694989106755,4.248366013071895
3.0,5.0,5.0,-7.096733273420485,-6514.801145000005,37.58169934640523,918,44.226579520697165,15.250544662309368,27.886710239651418,12.636165577342048
3.0,5.0,8.0,-6.923611875816997,-6355.875702000003,40.08714596949891,918,54.90196078431373,0.0,28.75816993464052,16.33986928104575
3.0,5.0,12.0,-6.923611875816997,-6355.875702000003,40.08714596949891,918,54.90196078431373,0.0,28.75816993464052,16.33986928104575
3.0,8.0,,-4.526260503267981,-4155.107142000006,37.79956427015251,918,56.209150326797385,0.0,16.013071895424837,27.77777777777778
3.0,8.0,3.0,-3.9653191045751877,-3640.162938000022,36.492374727668846,918,0.0,83.87799564270153,9.25925925925926,6.862745098039216
3.0,8.0,5.0,-4.95939602941178,-4552.725555000014,36.38344226579521,918,44.226579520697165,20.588235294117645,15.032679738562091,20.152505446623092
3.0,8.0,8.0,-4.709161374727677,-4323.010142000007,37.58169934640523,918,55.446623093681914,1.6339869281045754,15.904139433551197,27.01525054466231
3.0,8.0,12.0,-4.526260503267981,-4155.107142000006,37.79956427015251,918,56.209150326797385,0.0,16.013071895424837,27.77777777777778
3.0,12.0,,-3.234162159041403,-2968.960862000008,37.690631808278866,918,56.209150326797385,0.0,7.298474945533768,36.492374727668846
3.0,12.0,3.0,-3.260218124183034,-2992.880238000025,36.492374727668846,918,0.0,88.56209150326796,3.376906318082789,8.061002178649238
